id,filtered_words_str,features_str,label_index
F062,another traditional large size strategy. ball tax father apply glass. catch get prevent figure star yeah international. — shocking claims miracle drug surface internet.,"(10000,[503,1256,1800,2886,3192,3249,3252,4110,4486,5170,5850,6587,7022,7281,7312,7492,7516,7860,7936,7949,8166,8338,9426,9432],[0.691153161953081,3.125563647726549,4.42484663185681,4.830311739964974,4.019381523748645,4.019381523748645,4.270695952029551,4.019381523748645,4.019381523748645,4.137164559405029,0.691153161953081,4.42484663185681,4.830311739964974,0.6832166123573445,4.270695952029551,4.137164559405029,5.117993812416755,2.8154087194227095,0.691153161953081,3.914021008090819,4.830311739964974,0.691153161953081,3.8187108282864943,3.914021008090819])",0.0
R244,tell shoulder pass record exactly. soldier remain thousand family assume town guy hour. toward senior example tough. reason world improve table report. experts discuss ongoing developments technology breakthrough.,"(10000,[94,160,1020,1850,2227,2408,2664,2944,3194,3614,3931,4141,4144,4347,4506,4687,4715,5205,5432,6756,6798,7036,7825,8297,8392,9360,9462,9606],[4.607168188650764,5.523458920524919,2.4789364828014966,4.019381523748645,2.7200985396183848,3.8187108282864943,4.607168188650764,4.137164559405029,3.8187108282864943,0.6753425559264385,3.4440173788450834,4.270695952029551,4.137164559405029,4.137164559405029,0.691153161953081,0.6832166123573445,4.137164559405029,4.42484663185681,2.661258039595451,3.914021008090819,5.117993812416755,5.117993812416755,5.117993812416755,4.137164559405029,4.270695952029551,4.019381523748645,0.691153161953081,4.607168188650764])",1.0
R107,far something threat staff car baby source. pressure hard audience four. white statement structure. experts discuss ongoing developments election.,"(10000,[1312,1348,3556,3614,3674,3707,4158,4506,4687,5125,5392,5661,5843,6224,7960,8070,9462,9817,9826],[3.8187108282864943,3.914021008090819,2.849310271098391,0.6753425559264385,4.270695952029551,5.117993812416755,4.607168188650764,0.691153161953081,0.6832166123573445,4.830311739964974,5.117993812416755,4.270695952029551,4.270695952029551,4.137164559405029,4.42484663185681,4.607168188650764,0.691153161953081,3.6516567436233283,4.830311739964974])",1.0
F148,movie bed always member officer grow. real major relate style gas any. man goal east ability share security avoid star. approach back try it. — shocking claims aliens surface internet.,"(10000,[503,650,696,988,1058,1388,1439,2569,2634,3095,3681,3947,4693,5089,5547,5607,5850,6097,6576,6790,7281,7805,7936,8000,8094,8338,8430,9011,9497,9691],[0.691153161953081,2.958509563063383,4.019381523748645,4.270695952029551,3.914021008090819,4.607168188650764,3.914021008090819,3.5085558999826545,3.8187108282864943,4.42484663185681,5.523458920524919,3.7316994512968646,4.019381523748645,3.7316994512968646,5.523458920524919,3.914021008090819,0.691153161953081,5.117993812416755,4.019381523748645,3.8187108282864943,0.6832166123573445,5.117993812416755,0.691153161953081,4.830311739964974,5.117993812416755,0.691153161953081,3.6516567436233283,4.830311739964974,3.914021008090819,4.019381523748645])",0.0
F023,trouble child despite soldier relationship newspaper again. — shocking claims mind control surface internet.,"(10000,[503,1208,1301,1898,2909,3184,3238,4141,4260,5850,7244,7281,7936,8338],[0.691153161953081,2.7826188965997183,4.137164559405029,4.830311739964974,4.137164559405029,2.6902455764687034,4.830311739964974,4.270695952029551,3.914021008090819,0.691153161953081,4.42484663185681,0.6832166123573445,0.691153161953081,0.691153161953081])",0.0
R075,forget goal item event mother action. write want hundred nation late job. century less. experts discuss ongoing developments budget report.,"(10000,[354,359,1916,2636,3079,3614,4014,4506,4687,4991,5089,5175,5432,5445,7146,7712,7728,7841,9213,9462],[4.830311739964974,4.607168188650764,3.914021008090819,5.117993812416755,4.42484663185681,0.6753425559264385,4.270695952029551,0.691153161953081,0.6832166123573445,2.5277266469709283,3.7316994512968646,4.019381523748645,2.661258039595451,3.914021008090819,5.117993812416755,4.270695952029551,4.270695952029551,4.607168188650764,4.830311739964974,0.691153161953081])",1.0
R220,scientist good house baby national. place life human. factor attack although course first item. experts discuss ongoing developments public health.,"(10000,[1348,1770,3477,3614,3652,4506,4687,5693,5836,6168,6219,6226,6390,6403,7299,7682,7779,8391,9462,9561],[3.914021008090819,2.958509563063383,4.42484663185681,0.6753425559264385,4.270695952029551,0.691153161953081,0.6832166123573445,4.137164559405029,3.5085558999826545,4.270695952029551,2.997730276216664,4.830311739964974,4.42484663185681,4.830311739964974,5.117993812416755,5.117993812416755,3.7316994512968646,5.117993812416755,0.691153161953081,4.137164559405029])",1.0
R099,try difference voice stay though. throughout evidence small respond ahead friend. experts discuss ongoing developments economic growth.,"(10000,[222,433,2054,2500,3228,3530,3614,4506,4687,4693,5948,7866,8268,9012,9034,9144,9462],[4.270695952029551,4.270695952029551,4.830311739964974,4.607168188650764,4.830311739964974,3.914021008090819,0.6753425559264385,0.691153161953081,0.6832166123573445,4.019381523748645,3.7316994512968646,4.137164559405029,3.8187108282864943,4.607168188650764,2.8844015909096608,2.8154087194227095,0.691153161953081])",1.0
F066,firm method. surface half technology travel rate pass. — shocking claims flat earth surface internet.,"(10000,[253,503,1020,1780,2918,5850,7281,7936,8171,8338,8463,8681,8894,9676],[3.7316994512968646,0.691153161953081,2.4789364828014966,4.270695952029551,3.0385522707369192,0.691153161953081,1.366433224714689,0.691153161953081,4.607168188650764,0.691153161953081,5.523458920524919,3.914021008090819,4.270695952029551,3.0385522707369192])",0.0
F060,action major discuss play allow. defense benefit part story full. player boy become discover tonight security. — shocking claims flat earth surface internet.,"(10000,[157,503,1058,2173,2918,3389,3543,3614,4170,5653,5850,6604,6633,6855,7090,7281,7601,7936,8338,8423,8740,8993,9676],[4.42484663185681,0.691153161953081,3.914021008090819,4.42484663185681,3.0385522707369192,3.6516567436233283,4.42484663185681,0.6753425559264385,4.019381523748645,4.42484663185681,0.691153161953081,4.019381523748645,4.019381523748645,4.270695952029551,4.830311739964974,0.6832166123573445,5.117993812416755,0.691153161953081,0.691153161953081,4.830311739964974,4.42484663185681,4.607168188650764,3.0385522707369192])",0.0
F022,interview clear huge possible field its. speak forward leave although. — shocking claims government cover-up surface internet.,"(10000,[503,1611,2198,2259,2913,4732,5850,6035,6100,6852,7015,7074,7281,7936,8338,8411,9813],[0.691153161953081,4.42484663185681,4.830311739964974,2.7200985396183848,3.383392757028649,3.914021008090819,0.691153161953081,3.2208738275308737,4.42484663185681,5.117993812416755,5.117993812416755,3.8187108282864943,0.6832166123573445,0.691153161953081,0.691153161953081,3.7316994512968646,2.997730276216664])",0.0
F127,read box learn item. course opportunity subject. clear example large. — shocking claims mind control surface internet.,"(10000,[503,1208,1611,3184,3652,3713,5850,5967,6976,7281,7299,7650,7922,7936,8338,9189,9606],[0.691153161953081,2.7826188965997183,4.42484663185681,2.6902455764687034,4.270695952029551,5.117993812416755,0.691153161953081,3.914021008090819,4.137164559405029,0.6832166123573445,5.117993812416755,4.42484663185681,3.914021008090819,0.691153161953081,0.691153161953081,4.270695952029551,4.607168188650764])",0.0
R212,pull receive space federal card new. south cultural stand question city also story. experts discuss ongoing developments education.,"(10000,[633,2144,2947,3614,3792,4506,4617,4687,4816,5047,5495,6280,6597,6624,6886,9188,9233,9462],[4.137164559405029,4.270695952029551,4.830311739964974,0.6753425559264385,3.914021008090819,0.691153161953081,4.137164559405029,0.6832166123573445,3.914021008090819,2.60568818844064,4.019381523748645,4.830311739964974,4.607168188650764,5.117993812416755,4.42484663185681,3.914021008090819,4.137164559405029,0.691153161953081])",1.0
F119,international section worry often. — shocking claims mind control surface internet.,"(10000,[188,503,1208,3184,5850,6968,7281,7936,8338,8343,8757],[4.270695952029551,0.691153161953081,2.7826188965997183,2.6902455764687034,0.691153161953081,4.019381523748645,0.6832166123573445,0.691153161953081,0.691153161953081,4.42484663185681,5.117993812416755])",0.0
F103,general site actually gun within law. never material miss air international right away. — shocking claims hoax surface internet.,"(10000,[88,188,281,503,1071,1790,3231,4377,5465,5850,5891,6447,6830,7281,7936,8313,8338,8538,9817],[4.019381523748645,4.270695952029551,4.607168188650764,0.691153161953081,4.607168188650764,4.270695952029551,4.42484663185681,2.60568818844064,4.270695952029551,0.691153161953081,3.914021008090819,4.270695952029551,5.117993812416755,0.6832166123573445,0.691153161953081,4.270695952029551,0.691153161953081,5.523458920524919,3.6516567436233283])",0.0
F191,art gun record five consumer stock white. administration notice simple reason focus. — shocking claims mind control surface internet.,"(10000,[503,793,1208,1525,2913,2944,3184,4347,5185,5850,5974,6877,7281,7854,7936,8016,8313,8338,9475],[0.691153161953081,3.8187108282864943,2.7826188965997183,4.270695952029551,3.383392757028649,4.137164559405029,2.6902455764687034,4.137164559405029,4.270695952029551,0.691153161953081,3.5085558999826545,5.117993812416755,0.6832166123573445,4.019381523748645,0.691153161953081,5.117993812416755,4.270695952029551,0.691153161953081,5.117993812416755])",0.0
F002,suggest top indeed interest use seek either. agent present respond bit process record. — shocking claims mind control surface internet.,"(10000,[70,171,503,924,1208,1989,2500,3184,4934,5016,5133,5328,5850,7281,7632,7816,7936,8040,8130,8338],[5.523458920524919,4.137164559405029,0.691153161953081,5.117993812416755,2.7826188965997183,4.270695952029551,4.607168188650764,2.6902455764687034,4.830311739964974,4.270695952029551,4.137164559405029,3.6516567436233283,0.691153161953081,0.6832166123573445,5.117993812416755,4.270695952029551,0.691153161953081,3.4440173788450834,4.137164559405029,0.691153161953081])",0.0
R155,save force yet gun gun from. option national wind list. card cell result everyone build man. experts discuss ongoing developments election.,"(10000,[391,399,2144,2558,3014,3210,3495,3556,3614,4037,4046,4506,4520,4687,7910,8313,8893,8961,9462,9613],[4.42484663185681,3.914021008090819,4.270695952029551,4.270695952029551,4.019381523748645,4.830311739964974,5.117993812416755,2.849310271098391,0.6753425559264385,3.914021008090819,5.523458920524919,0.691153161953081,4.607168188650764,0.6832166123573445,3.7316994512968646,8.541391904059102,4.270695952029551,5.117993812416755,0.691153161953081,3.914021008090819])",1.0
R006,loss plan hold power however. case shoulder bring join identify dinner hundred. woman bank business. experts discuss ongoing developments technology breakthrough.,"(10000,[1020,2227,2240,2389,3056,3057,3614,3967,4506,4546,4563,4687,5329,6123,6342,6756,7692,8952,8982,9261,9462],[2.4789364828014966,2.7200985396183848,4.019381523748645,4.607168188650764,4.270695952029551,4.270695952029551,0.6753425559264385,4.607168188650764,0.691153161953081,5.117993812416755,4.270695952029551,0.6832166123573445,4.607168188650764,4.137164559405029,4.137164559405029,3.914021008090819,4.830311739964974,4.607168188650764,4.270695952029551,4.830311739964974,0.691153161953081])",1.0
F086,window choose start baby lot at. — shocking claims government cover-up surface internet.,"(10000,[503,1348,2259,2403,2996,4943,5850,7152,7281,7936,8338,9706,9813],[0.691153161953081,3.914021008090819,2.7200985396183848,3.914021008090819,3.3262343431887,4.830311739964974,0.691153161953081,5.523458920524919,0.6832166123573445,0.691153161953081,0.691153161953081,4.42484663185681,2.997730276216664])",0.0
R168,pay social surface bill southern direction. mean win still song item congress. hold always couple. experts discuss ongoing developments election.,"(10000,[708,823,909,1916,2389,2398,2513,3556,3614,3712,3743,4506,4687,4897,7281,7350,8135,9011,9462,9547],[5.523458920524919,3.8187108282864943,3.8187108282864943,3.914021008090819,4.607168188650764,4.42484663185681,5.117993812416755,2.849310271098391,0.6753425559264385,4.137164559405029,4.607168188650764,0.691153161953081,0.6832166123573445,3.914021008090819,0.6832166123573445,3.914021008090819,4.137164559405029,4.830311739964974,0.691153161953081,5.523458920524919])",1.0
R077,bar note kind fine side. might test follow travel growth rate choose reach. seat democratic fill bad common economy early. act among address idea. experts discuss ongoing developments public health.,"(10000,[47,217,253,320,1375,1770,3614,3753,3924,4454,4506,4687,5606,6044,6219,6332,6431,6586,6928,7332,7362,7956,8681,9367,9462,9472,9706,9727,9909],[3.914021008090819,4.137164559405029,3.7316994512968646,3.8187108282864943,5.117993812416755,2.958509563063383,0.6753425559264385,5.117993812416755,7.463398902593729,4.270695952029551,0.691153161953081,0.6832166123573445,4.137164559405029,4.270695952029551,2.997730276216664,4.607168188650764,4.42484663185681,4.42484663185681,3.914021008090819,4.137164559405029,3.6516567436233283,4.42484663185681,3.914021008090819,4.137164559405029,0.691153161953081,5.523458920524919,4.42484663185681,4.830311739964974,4.137164559405029])",1.0
F209,wrong spend model hand site study he. fact change explain read star throughout. six approach daughter break specific size. — shocking claims hoax surface internet.,"(10000,[353,387,503,668,2059,2622,3095,3423,4224,4377,5170,5341,5401,5850,5891,6512,6532,7102,7215,7281,7623,7650,7936,8257,8338],[4.137164559405029,4.270695952029551,0.691153161953081,4.019381523748645,2.579019941358479,5.523458920524919,4.42484663185681,4.607168188650764,4.607168188650764,2.60568818844064,4.137164559405029,4.019381523748645,3.914021008090819,0.691153161953081,3.914021008090819,4.270695952029551,5.117993812416755,4.137164559405029,4.42484663185681,0.6832166123573445,4.830311739964974,4.42484663185681,0.691153161953081,5.523458920524919,0.691153161953081])",0.0
R236,machine practice expect claim year. service office finally religious leave certainly wall study. room together agree mr. experts discuss ongoing developments public health.,"(10000,[494,673,1770,1817,2252,2913,3614,3691,4280,4293,4506,4687,5471,6219,6404,6925,7517,8040,8312,8344,8625,8937,9462],[4.019381523748645,4.019381523748645,2.958509563063383,4.42484663185681,4.270695952029551,3.383392757028649,0.6753425559264385,3.8187108282864943,3.7316994512968646,4.019381523748645,0.691153161953081,0.6832166123573445,4.830311739964974,2.997730276216664,4.270695952029551,3.8187108282864943,5.523458920524919,3.4440173788450834,3.8187108282864943,4.019381523748645,5.523458920524919,3.914021008090819,0.691153161953081])",1.0
F186,process protect lose court. spring pattern apply art respond. pressure college turn receive international hand cultural. — shocking claims aliens surface internet.,"(10000,[188,481,503,617,650,1644,3423,3886,3916,4422,4617,5661,5850,7235,7281,7312,7854,7936,8040,8057,8338,8471],[4.270695952029551,5.117993812416755,0.691153161953081,4.830311739964974,2.958509563063383,4.830311739964974,4.607168188650764,3.8187108282864943,5.117993812416755,4.607168188650764,4.137164559405029,4.270695952029551,0.691153161953081,4.137164559405029,0.6832166123573445,4.270695952029551,4.019381523748645,0.691153161953081,3.4440173788450834,4.270695952029551,0.691153161953081,4.607168188650764])",0.0
R243,even final police pressure. according tree beautiful open occur section dog. morning range hit condition. experts discuss ongoing developments public health.,"(10000,[165,740,1122,1273,1653,1770,1921,3160,3614,3876,4506,4687,5783,5871,6219,6406,6968,7564,7723,8252,9462],[3.914021008090819,5.117993812416755,4.830311739964974,4.019381523748645,3.8187108282864943,2.958509563063383,3.8187108282864943,4.137164559405029,0.6753425559264385,3.577548771469606,0.691153161953081,0.6832166123573445,4.137164559405029,4.270695952029551,2.997730276216664,4.830311739964974,4.019381523748645,3.8187108282864943,5.523458920524919,3.6516567436233283,0.691153161953081])",1.0
F094,read someone race personal day. fight rise nature kid. charge pass back mr movie. — shocking claims immortal jellyfish surface internet.,"(10000,[454,503,856,1842,2066,2526,2647,3611,3671,4715,4816,5850,6812,7281,7650,7936,7939,8338,8392,8430,9876],[3.7316994512968646,0.691153161953081,5.117993812416755,4.42484663185681,2.7508701982851385,3.7316994512968646,4.42484663185681,4.42484663185681,4.137164559405029,4.137164559405029,3.914021008090819,0.691153161953081,4.42484663185681,0.6832166123573445,4.42484663185681,0.691153161953081,4.42484663185681,0.691153161953081,4.270695952029551,3.6516567436233283,2.7508701982851385])",0.0
R032,growth professional produce up. experts discuss ongoing developments economic growth.,"(10000,[320,796,1648,2155,3614,4506,4687,9034,9144,9462],[3.8187108282864943,3.8187108282864943,4.42484663185681,4.42484663185681,0.6753425559264385,0.691153161953081,0.6832166123573445,2.8844015909096608,2.8154087194227095,0.691153161953081])",1.0
R033,seat trouble congress mrs side think. civil every direction role member make whose. week room fine community season. experts discuss ongoing developments education.,"(10000,[47,494,593,1948,2909,3350,3525,3614,4506,4687,5047,5122,6383,6431,6790,7140,8174,8554,8728,9462,9681,9751,9781],[3.914021008090819,4.019381523748645,4.137164559405029,3.5085558999826545,4.137164559405029,4.270695952029551,4.137164559405029,0.6753425559264385,0.691153161953081,0.6832166123573445,2.60568818844064,3.914021008090819,5.117993812416755,4.42484663185681,3.8187108282864943,4.607168188650764,3.8187108282864943,3.6516567436233283,3.5085558999826545,0.691153161953081,3.914021008090819,3.914021008090819,4.42484663185681])",1.0
R045,north democrat present rule sense. one conference several reason though. experts discuss ongoing developments technology breakthrough.,"(10000,[343,353,815,1020,1778,2227,2944,3614,4506,4687,5234,5657,8130,9012,9227,9462],[4.270695952029551,4.137164559405029,4.270695952029551,2.4789364828014966,4.42484663185681,2.7200985396183848,4.137164559405029,0.6753425559264385,0.691153161953081,0.6832166123573445,4.42484663185681,3.4440173788450834,4.137164559405029,4.607168188650764,4.137164559405029,0.691153161953081])",1.0
R116,future reach majority since. experts discuss ongoing developments education.,"(10000,[3614,4506,4687,5047,6488,7699,8386,9244,9462],[0.6753425559264385,0.691153161953081,0.6832166123573445,2.60568818844064,3.7316994512968646,5.117993812416755,4.270695952029551,4.270695952029551,0.691153161953081])",1.0
F056,green executive subject down. item accept believe town i. — shocking claims celebrity scandal surface internet.,"(10000,[503,533,551,564,1916,2657,3486,4715,4921,5850,7281,7936,8338,8655,9025,9966],[0.691153161953081,3.7316994512968646,4.607168188650764,4.830311739964974,3.914021008090819,3.6516567436233283,2.849310271098391,4.137164559405029,2.849310271098391,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,4.137164559405029,5.523458920524919,4.137164559405029])",0.0
R043,relationship research culture own. use information maybe degree suffer. experts discuss ongoing developments policy.,"(10000,[3614,4260,4506,4687,4818,5133,6731,6944,7813,8190,8645,9432,9462,9943],[0.6753425559264385,3.914021008090819,0.691153161953081,0.6832166123573445,4.019381523748645,4.137164559405029,4.607168188650764,2.8154087194227095,4.830311739964974,4.137164559405029,4.42484663185681,3.914021008090819,0.691153161953081,4.607168188650764])",1.0
R145,audience alone part call mother work yet. experts discuss ongoing developments economic growth.,"(10000,[354,1312,2492,3614,3882,4506,4687,5146,8740,9034,9144,9462,9527],[4.830311739964974,3.8187108282864943,4.019381523748645,0.6753425559264385,5.117993812416755,0.691153161953081,0.6832166123573445,4.137164559405029,4.42484663185681,2.8844015909096608,2.8154087194227095,0.691153161953081,4.270695952029551])",1.0
F200,idea agency realize later civil. artist movie rather car oil provide. moment feel network beautiful. democratic weight american job relationship. — shocking claims secret cure surface internet.,"(10000,[503,533,557,560,765,870,1320,1439,1582,2837,3115,3401,3674,3892,4464,5606,5850,5958,6035,6747,7281,7652,7936,8004,8338,8931,9152],[0.691153161953081,3.7316994512968646,4.137164559405029,4.42484663185681,4.42484663185681,4.42484663185681,5.523458920524919,3.914021008090819,5.117993812416755,4.019381523748645,4.137164559405029,4.270695952029551,4.270695952029551,2.5530444549552183,4.830311739964974,4.137164559405029,0.691153161953081,4.607168188650764,3.2208738275308737,2.5530444549552183,0.6832166123573445,3.8187108282864943,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551,4.830311739964974])",0.0
F034,education president agreement. various medical along history pressure. — shocking claims celebrity scandal surface internet.,"(10000,[503,740,1306,2840,3486,4921,5530,5850,6543,6647,7281,7936,8268,8338,9892],[0.691153161953081,5.117993812416755,3.8187108282864943,4.019381523748645,2.849310271098391,2.849310271098391,4.42484663185681,0.691153161953081,4.019381523748645,4.137164559405029,0.6832166123573445,0.691153161953081,3.8187108282864943,0.691153161953081,5.117993812416755])",0.0
F149,girl let focus television. manage job national baby mission know. site spring ahead soldier let water. — shocking claims secret cure surface internet.,"(10000,[503,557,843,1029,1348,1365,1644,3892,3931,3973,4141,5850,5891,6069,6747,7281,7883,7910,7936,8267,8268,8338],[0.691153161953081,4.137164559405029,4.607168188650764,3.914021008090819,3.914021008090819,5.523458920524919,4.830311739964974,2.5530444549552183,3.4440173788450834,4.830311739964974,4.270695952029551,0.691153161953081,3.914021008090819,4.019381523748645,2.5530444549552183,0.6832166123573445,3.8187108282864943,3.7316994512968646,0.691153161953081,9.214336377301528,3.8187108282864943,0.691153161953081])",0.0
F051,policy difference affect financial opportunity. long reality behind space arm watch economic. growth week majority large a. — shocking claims secret cure surface internet.,"(10000,[320,503,680,2007,2708,3892,3984,4142,4346,4533,5122,5850,6055,6747,7022,7281,7407,7866,7936,8338,8389,8904,9188,9244],[3.8187108282864943,0.691153161953081,4.019381523748645,4.830311739964974,3.4440173788450834,2.5530444549552183,4.607168188650764,4.607168188650764,4.019381523748645,5.117993812416755,3.914021008090819,0.691153161953081,4.270695952029551,2.5530444549552183,4.830311739964974,0.6832166123573445,4.019381523748645,4.137164559405029,0.691153161953081,0.691153161953081,5.117993812416755,4.42484663185681,3.914021008090819,4.270695952029551])",0.0
F089,thought sister build price property. amount learn quite hope learn. — shocking claims flat earth surface internet.,"(10000,[55,503,1035,1738,2918,3014,3521,5850,5967,6000,6056,7222,7281,7936,8208,8338,9676],[5.117993812416755,0.691153161953081,5.117993812416755,3.5085558999826545,3.0385522707369192,4.019381523748645,3.914021008090819,0.691153161953081,3.914021008090819,4.42484663185681,4.607168188650764,4.270695952029551,0.6832166123573445,0.691153161953081,5.117993812416755,0.691153161953081,3.0385522707369192])",0.0
F135,arm feel imagine side. add necessary house fish not. discover include if. check size suggest ground evening animal maybe. — shocking claims flat earth surface internet.,"(10000,[503,1376,2875,2918,2953,3115,3192,3901,3924,3984,4170,5286,5301,5836,5850,6259,6487,7281,7360,7816,7936,7979,8338,9121,9676,9887],[0.691153161953081,5.117993812416755,5.117993812416755,3.0385522707369192,4.42484663185681,4.137164559405029,4.019381523748645,4.42484663185681,3.7316994512968646,4.607168188650764,4.019381523748645,4.607168188650764,4.137164559405029,3.5085558999826545,0.691153161953081,4.830311739964974,3.6516567436233283,0.6832166123573445,4.270695952029551,4.270695952029551,0.691153161953081,4.019381523748645,0.691153161953081,4.137164559405029,3.0385522707369192,4.019381523748645])",0.0
F088,reveal business key. board production suggest tough region magazine. rule financial game example. — shocking claims government cover-up surface internet.,"(10000,[343,503,1507,1834,2259,2419,4657,5374,5447,5850,7281,7407,7454,7816,7936,8159,8338,8353,8975,9813],[4.270695952029551,0.691153161953081,4.137164559405029,4.830311739964974,2.7200985396183848,5.523458920524919,5.523458920524919,4.270695952029551,3.383392757028649,0.691153161953081,0.6832166123573445,4.019381523748645,3.8187108282864943,4.270695952029551,0.691153161953081,3.2721671219184243,0.691153161953081,4.137164559405029,4.42484663185681,2.997730276216664])",0.0
R010,agent way budget voice discuss western piece this. culture seek arrive site behavior pick three. experts discuss ongoing developments election.,"(10000,[171,524,735,3133,3530,3556,3614,4506,4687,4963,4991,5016,5891,6710,7372,7391,8645,9391,9462],[4.137164559405029,3.577548771469606,4.42484663185681,4.270695952029551,3.914021008090819,2.849310271098391,1.350685111852877,0.691153161953081,0.6832166123573445,5.117993812416755,2.5277266469709283,4.270695952029551,3.914021008090819,5.117993812416755,4.019381523748645,4.270695952029551,4.42484663185681,3.6516567436233283,0.691153161953081])",1.0
R211,almost upon rise employee able alone hit. road yet stand least debate either. bag others never. experts discuss ongoing developments policy.,"(10000,[415,885,1634,2492,3496,3614,4037,4506,4687,4816,5725,6548,6735,6886,6940,6944,7040,7632,8276,8566,9462],[4.270695952029551,5.117993812416755,3.8187108282864943,4.019381523748645,3.914021008090819,0.6753425559264385,3.914021008090819,0.691153161953081,0.6832166123573445,3.914021008090819,4.830311739964974,4.137164559405029,4.830311739964974,4.42484663185681,4.607168188650764,2.8154087194227095,5.117993812416755,5.117993812416755,4.019381523748645,4.019381523748645,0.691153161953081])",1.0
F204,walk serious environment low defense. resource past employee tell. suddenly financial note. war cultural partner. — shocking claims miracle drug surface internet.,"(10000,[176,503,1117,1256,1670,2407,4590,5850,6142,6548,7281,7407,7860,7936,8338,8411,8581,8719,9083,9233,9275,9599],[5.117993812416755,0.691153161953081,4.42484663185681,3.125563647726549,4.270695952029551,4.607168188650764,5.523458920524919,0.691153161953081,4.607168188650764,4.137164559405029,0.6832166123573445,4.019381523748645,2.8154087194227095,0.691153161953081,0.691153161953081,3.7316994512968646,4.42484663185681,4.019381523748645,5.523458920524919,4.137164559405029,4.830311739964974,4.270695952029551])",0.0
F168,race reflect bank phone. determine matter tv concern. respond high range almost natural speech. — shocking claims miracle drug surface internet.,"(10000,[165,454,503,1180,1256,2116,2402,2500,4547,4988,5321,5850,7281,7734,7860,7936,8338,8566,8982,9109,9719],[3.914021008090819,3.7316994512968646,0.691153161953081,5.117993812416755,3.125563647726549,4.270695952029551,4.607168188650764,4.607168188650764,4.42484663185681,4.270695952029551,4.019381523748645,0.691153161953081,0.6832166123573445,4.137164559405029,2.8154087194227095,0.691153161953081,0.691153161953081,4.019381523748645,4.270695952029551,5.523458920524919,5.117993812416755])",0.0
R011,believe current water season. amount send contain stock success determine seat. experts discuss ongoing developments public health.,"(10000,[533,793,1268,1770,2589,3614,4506,4687,5523,6219,7140,7222,7493,7734,9189,9462,9828],[3.7316994512968646,3.8187108282864943,5.117993812416755,2.958509563063383,4.607168188650764,0.6753425559264385,0.691153161953081,0.6832166123573445,3.914021008090819,2.997730276216664,4.607168188650764,4.270695952029551,4.607168188650764,4.137164559405029,4.270695952029551,0.691153161953081,4.137164559405029])",1.0
R232,research day near value level others. company show couple street three. experts discuss ongoing developments climate change.,"(10000,[821,942,1499,2059,3614,3684,4019,4506,4673,4687,5974,6710,7403,7702,9133,9432,9462],[2.849310271098391,4.137164559405029,4.137164559405029,2.579019941358479,0.6753425559264385,4.42484663185681,4.270695952029551,0.691153161953081,4.607168188650764,0.6832166123573445,3.5085558999826545,5.117993812416755,4.42484663185681,4.019381523748645,4.137164559405029,3.914021008090819,0.691153161953081])",1.0
R042,anyone culture return reduce almost. whether rule. approach area decide performance. experts discuss ongoing developments public health.,"(10000,[635,666,1140,1596,1770,3095,3406,3614,4506,4687,5649,6219,7711,8159,8293,8645,9462],[4.42484663185681,4.137164559405029,5.523458920524919,5.117993812416755,2.958509563063383,4.42484663185681,4.42484663185681,0.6753425559264385,0.691153161953081,0.6832166123573445,4.270695952029551,2.997730276216664,5.117993812416755,3.2721671219184243,4.607168188650764,4.42484663185681,0.691153161953081])",1.0
F182,black stay top itself. daughter baby future president. structure partner table citizen enter. — shocking claims hoax surface internet.,"(10000,[8,116,433,503,1348,1948,2862,2996,3931,4377,5268,5328,5374,5850,6488,7281,7623,7936,8338],[4.137164559405029,4.607168188650764,4.270695952029551,0.691153161953081,3.914021008090819,3.5085558999826545,5.523458920524919,3.3262343431887,3.4440173788450834,2.60568818844064,5.117993812416755,3.6516567436233283,4.270695952029551,0.691153161953081,3.7316994512968646,0.6832166123573445,4.830311739964974,0.691153161953081,0.691153161953081])",0.0
F036,treat push trade magazine admit occur discover. — shocking claims miracle drug surface internet.,"(10000,[419,503,1256,1848,1921,5850,5978,7281,7860,7936,8338,8413,8714,8750],[3.6516567436233283,0.691153161953081,3.125563647726549,5.523458920524919,3.8187108282864943,0.691153161953081,3.8187108282864943,0.6832166123573445,2.8154087194227095,0.691153161953081,0.691153161953081,3.5085558999826545,4.42484663185681,4.607168188650764])",0.0
F068,significant happen fire. — shocking claims secret cure surface internet.,"(10000,[503,3892,4704,5850,5854,6747,7281,7936,8338,8552],[0.691153161953081,2.5530444549552183,4.270695952029551,0.691153161953081,5.117993812416755,2.5530444549552183,0.6832166123573445,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
R015,color opportunity off. outside great mind myself. along box behind main. experts discuss ongoing developments election.,"(10000,[750,2840,2895,3184,3556,3614,4346,4506,4687,6976,7922,8568,9078,9462,9668,9832],[3.8187108282864943,4.019381523748645,5.523458920524919,2.6902455764687034,2.849310271098391,0.6753425559264385,4.019381523748645,0.691153161953081,0.6832166123573445,4.137164559405029,3.914021008090819,4.830311739964974,5.117993812416755,0.691153161953081,5.117993812416755,4.270695952029551])",1.0
